LOCAL_DATE,MIN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_RAIN,TOTAL_SNOW,SNOW_ON_GROUND
2/4/2011 0:00,0,6,0,0,0
2/7/2011 0:00,-7.5,-2.5,0,0,30
2/8/2011 0:00,-13.5,-7,0,0,0
2/9/2011 0:00,-14,-1,0,0,0
2/10/2011 0:00,-6,6,0,0,0
2/11/2011 0:00,-2,7,0,0,0
2/12/2011 0:00,-1,4,0,0,0
2/13/2011 0:00,-1,3,0,0,0
2/14/2011 0:00,-2,0.5,0,9,0
2/15/2011 0:00,-3,4,0,0,38
2/16/2011 0:00,-11,-6,0,0,0
2/17/2011 0:00,-14,-12,0,0,0
2/18/2011 0:00,-27,-10,0,0,0
2/19/2011 0:00,-25,-9,0,0,0
2/20/2011 0:00,-13,-6,0,0,0
2/22/2011 0:00,-18.5,-4,0,0,0
2/23/2011 0:00,-23,-12,0,0,0
2/26/2011 0:00,-15,4,0,0,0
2/27/2011 0:00,-13,-8,0,0,0
2/28/2011 0:00,-21,-17,0,0,0
3/1/2011 0:00,-22,-16,0,3,0
3/2/2011 0:00,-20,-13,0,11,35
3/3/2011 0:00,-16.5,-7,0,2,48
3/4/2011 0:00,-14,-5,0,0,50
3/5/2011 0:00,-7,-2,0,0,0
3/7/2011 0:00,-11,-2,0,0,47
3/8/2011 0:00,-9,-2,0,0,0
3/9/2011 0:00,-13,0,0,2,0
3/10/2011 0:00,-8,4,0,0,0
3/11/2011 0:00,-7,3,0,0,0
3/12/2011 0:00,-2,8,0,0,0
3/13/2011 0:00,-3,3,0,0,0
3/14/2011 0:00,-1,7,0,0,0
3/15/2011 0:00,1,6.5,2,0,0
3/16/2011 0:00,-1,6,0,0,0
3/17/2011 0:00,-6.5,8,0,0,0
3/18/2011 0:00,-10,8,0,0,0
3/19/2011 0:00,0,9,0,0,0
3/20/2011 0:00,0,7,0,0,0
3/21/2011 0:00,-3,2.5,0,0,0
3/22/2011 0:00,-5,6,0,0,0
3/23/2011 0:00,-7,7.5,0,0,0
3/24/2011 0:00,-7,9,0,0,0
3/25/2011 0:00,-3,9,0,0,0
3/26/2011 0:00,-3,9,1.5,0,0
3/27/2011 0:00,0,12,0,0,0
3/28/2011 0:00,-3,10.5,0,0,0
3/29/2011 0:00,-1.5,8.5,1.3,0,0
3/30/2011 0:00,1,9,0,0,0
3/31/2011 0:00,-2,9,0,0,0
4/1/2011 0:00,-5,9,0,0,0
4/2/2011 0:00,-4,10,0,0,0
4/7/2011 0:00,-5,9.5,0,0,0
4/8/2011 0:00,-2,10,0,0,0
4/9/2011 0:00,0,10,0,0,0
4/10/2011 0:00,-2,5,0,5,0
4/11/2011 0:00,0,7,0,0,5
4/12/2011 0:00,-3,7,0,0,0
4/13/2011 0:00,-3,10,6,2,0
4/14/2011 0:00,-1,5.5,0,0,2
4/15/2011 0:00,-2.5,6,0,20,0
4/16/2011 0:00,-2,5,0,0,20
4/17/2011 0:00,-6,7,0,0,0
4/18/2011 0:00,-2,6.5,0,0,0
4/19/2011 0:00,-4,7,0,0,0
4/20/2011 0:00,-5,8,0,0,0
4/21/2011 0:00,-5.5,9,0,0,0
4/22/2011 0:00,-3,11,0,0,0
4/23/2011 0:00,1,16,0,0,0
4/24/2011 0:00,-4,17,0,0,0
4/25/2011 0:00,0,17,0,0,0
4/26/2011 0:00,1,13,0,0,0
4/27/2011 0:00,-2,8,0,0,0
4/28/2011 0:00,-1,13,0,0,0
4/29/2011 0:00,-4,13,0,0,0
4/30/2011 0:00,-1,12,0,0,0
5/1/2011 0:00,-2,9,1,0,0
5/2/2011 0:00,3,13,0,0,0
5/3/2011 0:00,3,12,0,0,0
5/4/2011 0:00,3,8.5,2.4,0,0
5/5/2011 0:00,2,11,1.2,0,0
5/6/2011 0:00,2,13,0,0,0
5/7/2011 0:00,5,17,0,0,0
5/8/2011 0:00,3,19,6.6,0,0
5/9/2011 0:00,1,13.5,1,0,0
5/12/2011 0:00,1,12,0,0,0
5/13/2011 0:00,-2.5,17,0,0,0
5/14/2011 0:00,0,22,0,0,0
5/15/2011 0:00,8,25,0,0,0
5/16/2011 0:00,7,17,18,0,0
5/17/2011 0:00,0.5,3,22.4,0,0
5/18/2011 0:00,1,10,0,0,0
5/19/2011 0:00,2,19,0,0,0
5/20/2011 0:00,1.5,27,0,0,0
5/21/2011 0:00,8,17,0,0,0
5/22/2011 0:00,8,12,0,0,0
5/23/2011 0:00,7,19,10.2,0,0
5/24/2011 0:00,7,12,2.4,0,0
5/25/2011 0:00,6.5,16,4.8,0,0
5/26/2011 0:00,8.5,11.5,21.4,0,0
5/27/2011 0:00,4,21,1.6,0,0
5/28/2011 0:00,4,23,0,0,0
5/30/2011 0:00,6,18,0.8,0,0
5/31/2011 0:00,4,23,0,0,0
6/1/2011 0:00,4,24,0,0,0
6/4/2011 0:00,6,16,0,0,0
6/5/2011 0:00,6,20,0,0,0
6/6/2011 0:00,4,20,3.6,0,0
6/7/2011 0:00,8,21,0,0,0
6/8/2011 0:00,5,26,1,0,0
6/9/2011 0:00,10.5,15,0,0,0
6/10/2011 0:00,7,17,0,0,0
6/11/2011 0:00,5,19,0,0,0
6/12/2011 0:00,6,20,1.6,0,0
6/13/2011 0:00,8,17,1.4,0,0
6/14/2011 0:00,7,14,1,0,0
6/15/2011 0:00,7,18.5,0,0,0
6/16/2011 0:00,4,23,0,0,0
6/17/2011 0:00,11.5,23,0,0,0
6/18/2011 0:00,10.5,17.5,0,0,0
6/19/2011 0:00,12,17,0,0,0
6/20/2011 0:00,8,18,0,0,0
6/21/2011 0:00,4,21.5,1,0,0
6/22/2011 0:00,6,21,1,0,0
6/23/2011 0:00,8,18,0,0,0
6/24/2011 0:00,9,12.5,6.6,0,0
6/25/2011 0:00,8,15,0,0,0
6/26/2011 0:00,11,20,24.4,0,0
6/27/2011 0:00,12,21.5,1.8,0,0
6/30/2011 0:00,6.5,16,0,0,0
7/1/2011 0:00,6,13,0,0,0
7/2/2011 0:00,5,16,0,0,0
7/3/2011 0:00,8,16,2.4,0,0
7/4/2011 0:00,4,15.5,0,0,0
7/5/2011 0:00,9,18.5,2.4,0,0
7/6/2011 0:00,10,19.5,1,0,0
7/8/2011 0:00,4.5,18,0,0,0
7/9/2011 0:00,6,23,0,0,0
7/10/2011 0:00,10,22,3.4,0,0
7/11/2011 0:00,12,22.5,5,0,0
7/12/2011 0:00,10,24,9,0,0
7/13/2011 0:00,13,24.5,6.1,0,0
7/14/2011 0:00,13.5,16.5,1.9,0,0
7/15/2011 0:00,11,20,0,0,0
7/16/2011 0:00,10,24,0,0,0
7/19/2011 0:00,10.5,19.9,0,0,0
7/20/2011 0:00,6.5,15,10.2,0,0
7/21/2011 0:00,7.5,16,0,0,0
7/22/2011 0:00,10.5,20,0,0,0
7/23/2011 0:00,8,19,0,0,0
7/24/2011 0:00,9,21,2.9,0,0
7/25/2011 0:00,8,19,1,0,0
7/26/2011 0:00,10,22,2,0,0
7/27/2011 0:00,9.5,27,0,0,0
7/28/2011 0:00,11,17,2,0,0
7/29/2011 0:00,6,18,0,0,0
7/30/2011 0:00,10,18,0,0,0
7/31/2011 0:00,8,17,0,0,0
8/1/2011 0:00,6,20,0,0,0
8/2/2011 0:00,5,23,0,0,0
8/3/2011 0:00,5,25,0,0,0
8/4/2011 0:00,7.5,25,1.2,0,0
8/5/2011 0:00,11,17.5,0,0,0
8/6/2011 0:00,5,21,0,0,0
8/7/2011 0:00,5,20,0,0,0
8/8/2011 0:00,6,25.5,0,0,0
8/9/2011 0:00,5.5,26,0,0,0
8/10/2011 0:00,5,26,0,0,0
8/11/2011 0:00,10,20,0,0,0
8/12/2011 0:00,8,20,0,0,0
8/13/2011 0:00,10.5,16,0,0,0
8/14/2011 0:00,8,17,0,0,0
8/15/2011 0:00,3.5,17.5,0,0,0
8/16/2011 0:00,10,16.5,0,0,0
8/17/2011 0:00,10,17,0,0,0
8/18/2011 0:00,3.5,19.5,0,0,0
8/19/2011 0:00,3.5,18,0,0,0
8/20/2011 0:00,10.5,23,0,0,0
8/21/2011 0:00,11,23,3,0,0
8/22/2011 0:00,10,19.5,0,0,0
8/23/2011 0:00,7,15,1.4,0,0
8/24/2011 0:00,8,18,0,0,0
8/25/2011 0:00,0.5,19.5,0,0,0
8/26/2011 0:00,3,23,0,0,0
8/27/2011 0:00,10,22,0,0,0
8/28/2011 0:00,10.5,16,2,0,0
8/29/2011 0:00,6.5,16,0,0,0
8/30/2011 0:00,3,16.5,0,0,0
8/31/2011 0:00,1,21,1,0,0
9/1/2011 0:00,8,16,0,0,0
9/2/2011 0:00,2,18,0,0,0
9/3/2011 0:00,5,25,0,0,0
9/4/2011 0:00,10,21,0,0,0
9/5/2011 0:00,11,15,2.6,0,0
9/6/2011 0:00,10,20.5,0,0,0
9/7/2011 0:00,14,26,0,0,0
9/8/2011 0:00,12,27,0,0,0
9/9/2011 0:00,13,26,0,0,0
9/10/2011 0:00,6,26,0,0,0
9/11/2011 0:00,6,23,0,0,0
9/12/2011 0:00,3,22.5,0,0,0
9/13/2011 0:00,5,23,0,0,0
9/14/2011 0:00,4,18,2,0,0
9/15/2011 0:00,10,15,10.4,0,0
9/16/2011 0:00,8,14,0,0,0
9/17/2011 0:00,3,17,0,0,0
9/18/2011 0:00,6.5,14,0,0,0
9/19/2011 0:00,1.5,17,0,0,0
9/20/2011 0:00,4.5,18,1.6,0,0
9/23/2011 0:00,6,10,1,0,0
9/24/2011 0:00,4,9,0,0,0
9/25/2011 0:00,5,11,4,0,0
9/26/2011 0:00,-1,7,9.4,0,0
9/27/2011 0:00,3.5,12,1.1,0,0
9/28/2011 0:00,0,12.5,0,0,0
9/29/2011 0:00,3,8.5,4.2,0,0
9/30/2011 0:00,3,12,0,0,0
10/1/2011 0:00,-2,6,0,0,0
10/2/2011 0:00,3,10,0,0,0
10/5/2011 0:00,0,13,1,0,0
10/6/2011 0:00,0,10,0,0,0
10/7/2011 0:00,2,13,0,0,0
10/8/2011 0:00,0,11,0,0,0
10/9/2011 0:00,8,12,0,0,0
10/10/2011 0:00,3,10,3,0,0
10/11/2011 0:00,4.5,11,1,0,0
10/14/2011 0:00,-3,9,0,0,0
10/15/2011 0:00,-5,8,0,0,0
10/16/2011 0:00,-1,8,1,0,0
10/17/2011 0:00,1,14,0,0,0
10/18/2011 0:00,4,15,0,0,0
10/19/2011 0:00,0.5,11.5,0,0,0
10/20/2011 0:00,-4,9.5,0,3,0
10/21/2011 0:00,-2,7,0,0,3
10/22/2011 0:00,0.5,10,0,0,0
10/23/2011 0:00,-1.5,8.5,0,0,0
10/24/2011 0:00,-1,8,0,0,0
10/25/2011 0:00,-5,8.5,0,0,0
10/26/2011 0:00,2,8,0,0,0
10/27/2011 0:00,-1,8,0,0,0
10/28/2011 0:00,2,9,0,0,0
10/29/2011 0:00,3,10,0,0,0
10/30/2011 0:00,4,10,0,0,0
10/31/2011 0:00,1,6.5,0,0,0
11/1/2011 0:00,-2,7,0,0,0
11/2/2011 0:00,3.5,8,0,0,0
11/3/2011 0:00,-5,5,0,0,0
11/4/2011 0:00,-6,0,0,0,0
11/5/2011 0:00,-4,1,0,0,0
11/6/2011 0:00,-2,3,0,0,0
11/7/2011 0:00,-3,6.5,0,0,0
11/8/2011 0:00,-5,3,0,2,0
11/10/2011 0:00,-1,4,0,0,0
11/11/2011 0:00,-1,5,0,0,0
11/12/2011 0:00,-3,5,0,0,0
11/13/2011 0:00,1,3,0,0,0
11/14/2011 0:00,-7.5,1,0,0,0
11/15/2011 0:00,-9,3.5,0,0,0
11/16/2011 0:00,-4,0,0,12,0
11/22/2011 0:00,-8.5,4,0,0,15
11/23/2011 0:00,-11,2,0,0,14
11/24/2011 0:00,-5,0,0,0,15
11/25/2011 0:00,-8,3,0,0,0
11/26/2011 0:00,-2,4,,0,0
11/27/2011 0:00,-2,3,0,0,0
11/28/2011 0:00,-7.5,4,0,6,0
11/29/2011 0:00,-1,1,0,5,20
11/30/2011 0:00,-4,0.5,0,0,0
12/1/2011 0:00,-11.5,2.5,0,0,0
12/2/2011 0:00,-11,5,0,0,20
12/3/2011 0:00,-5,5,0,0,0
12/4/2011 0:00,-7,-4,0,0,0
12/5/2011 0:00,-6,9,0,0,0
12/6/2011 0:00,-3.5,2.5,0,0,17
12/7/2011 0:00,-15,-7,0,0,0
12/8/2011 0:00,-15,-6,0,0,0
12/9/2011 0:00,-14,-7.5,0,0,0
12/10/2011 0:00,-14,-3,0,0,0
12/11/2011 0:00,-10,-4,0,0,0
12/12/2011 0:00,-9,-2.5,0,10,0
12/15/2011 0:00,-12,-6,0,0,35
12/16/2011 0:00,-8,1,0,0,0
12/17/2011 0:00,-3,0,0,0,0
12/18/2011 0:00,-4,-3,0,2,0
12/20/2011 0:00,1,4.5,0,0,0
12/21/2011 0:00,-12.5,-6,0,0,26
12/22/2011 0:00,-10.5,5,0,0,0
12/23/2011 0:00,-3,5,0,0,0
12/24/2011 0:00,-3,4,0,0,0
12/25/2011 0:00,1,4,0,0,0
12/28/2011 0:00,-6,3,0,0,25
12/29/2011 0:00,-7.5,-1.5,0,3,0
12/30/2011 0:00,-4,0,0,0,20
12/31/2011 0:00,-18,-6,0,0,0
1/1/2012 0:00,-12,-3,0,0,0
1/2/2012 0:00,-7,1,0,4,0
1/4/2012 0:00,1,6,4.8,0,22
1/5/2012 0:00,-6,3.5,0,0,0
1/6/2012 0:00,-8,-1,0,0,0
1/7/2012 0:00,-6,5,0,0,0
1/8/2012 0:00,1,6,8,0,0
1/9/2012 0:00,1,3,0,0,18
1/10/2012 0:00,-11.5,-4.5,0,0,0
1/11/2012 0:00,-13,-4.5,0,0,0
1/12/2012 0:00,-11,1,0,0,0
1/13/2012 0:00,-9,1,0,0,0
1/14/2012 0:00,-4,-3,0,0,0
1/15/2012 0:00,-13,-11,0,1,0
1/16/2012 0:00,-22.5,-20,0,0,0
1/19/2012 0:00,-37,-21.5,0,2,0
1/20/2012 0:00,-24.5,-16,0,2,0
1/21/2012 0:00,-17.5,-11,0,0,0
1/22/2012 0:00,-21,-5,0,0,0
1/23/2012 0:00,-9.5,0.5,0,8,21
1/24/2012 0:00,-10,6,0,0,22
1/25/2012 0:00,-2,1.5,0,0,0
1/26/2012 0:00,-10,1,0,0,0
1/27/2012 0:00,-9,1,0,0,0
1/28/2012 0:00,-3,1,0,0,0
1/30/2012 0:00,-2,7,0,0,0
1/31/2012 0:00,-6,5.5,0,0,20
2/1/2012 0:00,-12.5,2.5,0,0,0
2/2/2012 0:00,-2,5,0,0,0
2/3/2012 0:00,-1,3,0,0,0
2/4/2012 0:00,1,4,0,0,0
2/5/2012 0:00,0,4,0,0,0
2/6/2012 0:00,-5,4,0,0,0
2/7/2012 0:00,-12,3.5,0,0,0
2/8/2012 0:00,-14,0.5,0,0,0
2/9/2012 0:00,-7.5,0,0,4,0
2/10/2012 0:00,-3.5,2,0,0,23
2/11/2012 0:00,-2,3,0,0,0
2/13/2012 0:00,-11,3,0,0,0
2/14/2012 0:00,-11,3.5,0,0,0
2/15/2012 0:00,-16.5,-3,0,0,0
2/16/2012 0:00,-4.5,4,0,0,25
2/18/2012 0:00,-4,1,0,0,0
2/19/2012 0:00,-9,1,0,4,0
2/20/2012 0:00,-5,3,0,2,31
2/21/2012 0:00,-3,6.5,0,0,0
2/24/2012 0:00,-5,-1,0,9,0
2/25/2012 0:00,-5,-2,0,0,0
2/26/2012 0:00,-10,-1,0,3,0
2/27/2012 0:00,-15,-6,0,0,0
2/28/2012 0:00,-16,-1.5,0,6,0
2/29/2012 0:00,-6,0,0,0,33
3/1/2012 0:00,-10.5,3,0,0,0
3/2/2012 0:00,-3.5,6,0,0,0
3/3/2012 0:00,-2,5,0,0,0
3/4/2012 0:00,-2,4,0,0,0
3/5/2012 0:00,-14,0,0,0,0
3/8/2012 0:00,-3.5,7,0,0,0
3/9/2012 0:00,0,5,0,0,0
3/10/2012 0:00,-4,6,0,0,0
3/11/2012 0:00,-3,5,0,0,0
3/12/2012 0:00,-13,0,0,0,0
3/13/2012 0:00,-8,3,0,0,0
3/14/2012 0:00,-8,5,0,0,0
3/16/2012 0:00,-3,7,0,0,0
3/17/2012 0:00,-6,5,0,0,0
3/18/2012 0:00,-8,4,0,0,0
3/19/2012 0:00,-8,4,0,0,0
3/20/2012 0:00,-4,5,0,0,0
3/21/2012 0:00,-1,5,0,0,0
3/22/2012 0:00,-5,6,0,0,0
3/23/2012 0:00,-8,8,0,0,0
3/24/2012 0:00,-5.5,6,0,0,0
3/25/2012 0:00,-4.5,7.5,0,0,0
3/27/2012 0:00,-6,12.5,0,0,0
3/28/2012 0:00,0,10.5,0,0,0
3/29/2012 0:00,1,9,0,0,0
3/30/2012 0:00,-5,7,0,0,0
3/31/2012 0:00,-6,8,0,0,0
4/1/2012 0:00,-6,8,0,0,0
4/2/2012 0:00,-1,12.5,0,0,0
4/3/2012 0:00,-5,6.5,0,0,0
4/4/2012 0:00,-3,8,0,0,0
4/5/2012 0:00,-6,9,0,0,0
4/6/2012 0:00,1,11.5,0,0,0
4/7/2012 0:00,-5,12,0,0,0
4/8/2012 0:00,-4,15,0,0,0
4/9/2012 0:00,-3,15,0,0,0
4/10/2012 0:00,1.5,15.5,0,0,0
4/11/2012 0:00,1,14,13,0,0
4/12/2012 0:00,4,7,3.6,0,0
4/13/2012 0:00,3,7,1.2,0,0
4/14/2012 0:00,3,7,0,0,0
4/15/2012 0:00,2,8,6.6,0,0
4/16/2012 0:00,2,11.5,1.4,0,0
4/17/2012 0:00,-1,11,1.6,0,0
4/18/2012 0:00,2.5,11,0,0,0
4/20/2012 0:00,-1,10,0,0,0
4/21/2012 0:00,-3,13,0,0,0
4/22/2012 0:00,0,10,3.6,0,0
4/23/2012 0:00,3,12,0,0,0
4/24/2012 0:00,-3.5,13.5,2,0,0
4/25/2012 0:00,2,13,2.4,0,0
4/26/2012 0:00,5,10.5,0,0,0
4/27/2012 0:00,-2,11,0,0,0
4/28/2012 0:00,3,9,0,0,0
4/29/2012 0:00,3,15,11,0,0
4/30/2012 0:00,2,10,9.6,0,0
5/1/2012 0:00,4,11.5,0,0,0
5/2/2012 0:00,-1,11,0,0,0
5/3/2012 0:00,0,11,2,0,0
5/4/2012 0:00,-1.5,11,0,0,0
5/5/2012 0:00,0,12,0,0,0
5/6/2012 0:00,4,12,0,0,0
5/7/2012 0:00,6,15,0,0,0
5/8/2012 0:00,4,11,0,0,0
5/9/2012 0:00,-1,8,0,0,0
5/10/2012 0:00,1,9.5,0,0,0
5/11/2012 0:00,-1,15,0,0,0
5/12/2012 0:00,3,19,0,0,0
5/13/2012 0:00,5,16,0,0,0
5/14/2012 0:00,1,20,0,0,0
5/15/2012 0:00,3,16.5,0,0,0
5/16/2012 0:00,-2.5,11,1,0,0
5/17/2012 0:00,-1,8,2,0,0
5/18/2012 0:00,0,12,0,0,0
5/19/2012 0:00,1,18,0,0,0
5/20/2012 0:00,3,18,0,0,0
5/21/2012 0:00,6,14,3.4,0,0
5/22/2012 0:00,6,15,0,0,0
5/23/2012 0:00,-1,15,0,0,0
5/24/2012 0:00,3.5,17,1.8,0,0
5/25/2012 0:00,1,22.5,0,0,0
5/26/2012 0:00,6,24,0,0,0
5/27/2012 0:00,8,19.5,0,0,0
5/28/2012 0:00,7,14.5,0,0,0
5/29/2012 0:00,3,16.5,0,0,0
5/30/2012 0:00,6,17,0,0,0
5/31/2012 0:00,6,17,0,0,0
6/1/2012 0:00,3.5,15,3.4,0,0
6/2/2012 0:00,0,15,0,0,0
6/3/2012 0:00,0,17,0,0,0
6/4/2012 0:00,-1,17,7,0,0
6/5/2012 0:00,8.5,11.5,10.4,0,0
6/6/2012 0:00,5,14,0,0,0
6/7/2012 0:00,5,19,6,0,0
6/8/2012 0:00,5,13.5,1.4,0,0
6/9/2012 0:00,3.5,20,0,0,0
6/10/2012 0:00,4,23,0.4,0,0
6/11/2012 0:00,10,17.5,0,0,0
6/12/2012 0:00,9,18.5,0,0,0
6/13/2012 0:00,4.5,14.5,0,0,0
6/14/2012 0:00,7,12.5,0,0,0
6/15/2012 0:00,2,17,0,0,0
6/16/2012 0:00,10,19,0,0,0
6/17/2012 0:00,10,15,15.6,0,0
6/18/2012 0:00,7,19,0,0,0
6/19/2012 0:00,9.5,18.5,0,0,0
6/20/2012 0:00,9.5,23.5,3,0,0
6/21/2012 0:00,9.5,21,3.8,0,0
6/22/2012 0:00,9,23,0,0,0
6/23/2012 0:00,10,24,0,0,0
6/24/2012 0:00,10,17,4,0,0
6/25/2012 0:00,10,16,0,0,0
6/27/2012 0:00,7,15.5,2,0,0
6/28/2012 0:00,8.5,15,5.5,0,0
6/29/2012 0:00,9,18,1,0,0
6/30/2012 0:00,12,19.5,0,0,0
7/1/2012 0:00,6,15,1.4,0,0
7/3/2012 0:00,8,15,1,0,0
7/4/2012 0:00,4.5,18,0,0,0
7/5/2012 0:00,6,23,0,0,0
7/6/2012 0:00,4,25,0,0,0
7/7/2012 0:00,10,24,0,0,0
7/8/2012 0:00,10,29,0,0,0
7/9/2012 0:00,9,29,0,0,0
7/10/2012 0:00,12,24,0,0,0
7/11/2012 0:00,6.5,26,0,0,0
7/12/2012 0:00,7,27,0,0,0
7/13/2012 0:00,7,30.5,0,0,0
7/14/2012 0:00,11,29,0,0,0
7/15/2012 0:00,11.5,30,0,0,0
7/16/2012 0:00,12,31,0,0,0
7/17/2012 0:00,8,28,0,0,0
7/18/2012 0:00,10.5,24,0,0,0
7/19/2012 0:00,5.5,23,0,0,0
7/20/2012 0:00,9.5,23,0,0,0
7/21/2012 0:00,13,24,0,0,0
7/22/2012 0:00,11,25,2,0,0
7/23/2012 0:00,12,27,0,0,0
7/24/2012 0:00,12,27,0,0,0
7/25/2012 0:00,11,30.5,0,0,0
7/26/2012 0:00,11,26,1.8,0,0
7/27/2012 0:00,11,28,0,0,0
7/28/2012 0:00,11,24,0,0,0
7/29/2012 0:00,11,21,1.4,0,0
7/30/2012 0:00,10,22,0,0,0
7/31/2012 0:00,7.5,21,0,0,0
8/1/2012 0:00,10,19,2.2,0,0
8/2/2012 0:00,4,22.5,0,0,0
8/3/2012 0:00,9,29,0,0,0
8/4/2012 0:00,12,30,0,0,0
8/5/2012 0:00,11,31,0,0,0
8/6/2012 0:00,9,33,0,0,0
8/7/2012 0:00,14,30,0,0,0
8/10/2012 0:00,4.5,19,0,0,0
8/11/2012 0:00,8,25,0,0,0
8/12/2012 0:00,8,27,0,0,0
8/13/2012 0:00,11,18,3,0,0
8/14/2012 0:00,10.5,22,0,0,0
8/15/2012 0:00,5.5,27,0,0,0
8/16/2012 0:00,5.5,29.5,0,0,0
8/17/2012 0:00,7,35,0,0,0
8/18/2012 0:00,10,33,0,0,0
8/19/2012 0:00,15,29,0,0,0
8/20/2012 0:00,11,27,10.1,0,0
8/21/2012 0:00,12,23,0,0,0
8/22/2012 0:00,12,19.5,0,0,0
8/23/2012 0:00,5.5,16.5,4.9,0,0
8/24/2012 0:00,8,15.5,0,0,0
8/25/2012 0:00,7,22,0,0,0
8/26/2012 0:00,6,24,3,0,0
8/27/2012 0:00,10,19.5,2.4,0,0
8/28/2012 0:00,5,18,0,0,0
8/29/2012 0:00,9,15.5,6.4,0,0
8/30/2012 0:00,3,18,0,0,0
8/31/2012 0:00,1.5,21,0,0,0
9/1/2012 0:00,3.5,22,0,0,0
9/2/2012 0:00,8.5,20,0,0,0
9/5/2012 0:00,4.5,21.5,0,0,0
9/6/2012 0:00,5,27,0,0,0
9/7/2012 0:00,5,26,0,0,0
9/8/2012 0:00,4,29,0,0,0
9/9/2012 0:00,8,18,2,0,0
9/10/2012 0:00,5,15,0,0,0
9/11/2012 0:00,1,14,0,0,0
9/12/2012 0:00,7.5,18,0,0,0
9/13/2012 0:00,7,25,0,0,0
9/14/2012 0:00,9,20,0,0,0
9/15/2012 0:00,0,20,0,0,0
9/16/2012 0:00,1,24,0,0,0
9/17/2012 0:00,-1,26,0,0,0
9/18/2012 0:00,3.5,23.5,0,0,0
9/19/2012 0:00,0.5,25,0,0,0
9/20/2012 0:00,1,26.5,0,0,0
9/21/2012 0:00,3.5,25,0,0,0
9/22/2012 0:00,5,25,0,0,0
9/23/2012 0:00,7,17,1.8,0,0
10/2/2012 0:00,0,11,0,0,0
10/3/2012 0:00,-2.5,12,0,0,0
10/4/2012 0:00,-3,12,0,0,0
10/5/2012 0:00,-2,18,0,0,0
10/6/2012 0:00,0,21.5,0,0,0
10/7/2012 0:00,2.5,20,0,0,0
10/8/2012 0:00,0.5,21.5,0,0,0
10/9/2012 0:00,-2.5,21,0,0,0
10/10/2012 0:00,0,7,0,0,0
10/11/2012 0:00,1,5,8.6,0,0
10/12/2012 0:00,1.5,14,0,0,0
10/13/2012 0:00,4,14,0,0,0
10/14/2012 0:00,5,14,6,0,0
10/16/2012 0:00,4,8,3.6,0,0
10/17/2012 0:00,-3,7,3,0,0
10/18/2012 0:00,2,8.5,0,0,0
10/19/2012 0:00,1.5,7,0,0,0
10/20/2012 0:00,-4,5,0,0,0
10/21/2012 0:00,-3,1,0,0,0
10/22/2012 0:00,-8,1,0,0,0
10/23/2012 0:00,-9,0,0,0,0
10/24/2012 0:00,-3,0,0,0,0
10/25/2012 0:00,-3,-1,0,0,0
10/26/2012 0:00,-2.5,1,0,0,0
10/27/2012 0:00,-2,0,0,0,0
10/28/2012 0:00,-4,-1,0,12,0
10/29/2012 0:00,-5,-3,0,2,12
10/30/2012 0:00,-7,-3.5,0,0,0
10/31/2012 0:00,-6,-3,0,0,0
11/1/2012 0:00,-5,-1.5,0,0,0
11/2/2012 0:00,-2,2,0,10,0
11/3/2012 0:00,-2,3,0,0,0
11/5/2012 0:00,4,9,0,0,0
11/6/2012 0:00,-2,2,0,4,0
11/7/2012 0:00,-2,3,0,0,4
11/8/2012 0:00,-2.5,-1.5,0,0,0
11/9/2012 0:00,-11,-2,0,0,0
11/10/2012 0:00,-13,-5,0,0,0
11/11/2012 0:00,-7,-2,0,0,0
11/12/2012 0:00,-3,0,0,2,0
11/13/2012 0:00,-4,3,0,0,2
11/14/2012 0:00,-6,6.5,0,0,0
11/15/2012 0:00,-5,7,0,0,0
11/16/2012 0:00,0,5,0,0,0
11/17/2012 0:00,0,5,0,0,0
11/18/2012 0:00,-3,3,0,0,0
11/19/2012 0:00,-4,4,0,0,0
11/20/2012 0:00,-7.5,-6,0,11,0
11/21/2012 0:00,-8,-6,0,0,11
11/22/2012 0:00,-8,-3,0,12,0
11/23/2012 0:00,-7,1.5,0,0,0
11/24/2012 0:00,-6,5,0,0,0
11/25/2012 0:00,-7,0,0,0,0
11/26/2012 0:00,-9.5,-2.5,0,0,0
11/27/2012 0:00,-10,-4,0,3,0
11/28/2012 0:00,-5,-1,0,4,15
11/29/2012 0:00,-7,-5.5,0,1,19
11/30/2012 0:00,-8.5,-4,0,2,19
12/1/2012 0:00,-8,-6,0,0,0
12/2/2012 0:00,-10,-5,0,4,0
12/3/2012 0:00,-8,-0.5,0,7,21
12/4/2012 0:00,-10,5,0,0,28
12/5/2012 0:00,-10.5,-3,0,0,0
12/6/2012 0:00,-12,-4,0,0,0
12/7/2012 0:00,-13,-8,0,0,0
12/8/2012 0:00,-15,-9,0,0,0
12/9/2012 0:00,-12,2,0,3,0
12/10/2012 0:00,-11,5.5,0,0,25
12/11/2012 0:00,-3,4,0,0,0
12/12/2012 0:00,-4.5,-0.5,0,0,0
12/13/2012 0:00,-4,3,0,0,0
12/14/2012 0:00,-12,0,0,0,0
12/15/2012 0:00,-3,1,0,0,0
12/16/2012 0:00,-10,-3,0,0,0
12/17/2012 0:00,-10,-5.5,0,3,0
12/21/2012 0:00,-12,-10,0,1,26
